subject,color,bp,wp,response,rt,splitg,cnn_nll,n_pieces,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,prediction
1,0,000000000000000000000010000000000100,000000000000001000000000100000000000,30,13894,1,3.8800791392070315,4,0.0021944388748600676,0.0008600964295768131,0.00599608746638918,0.01171046055765477,0.16991954137957518,0.013383953659007694,0.009782598534466056,0.0068377738785411184,0.005891513454661305,9.642301646636154e-05,0.003077860335003908,0.004594964056065506,0.06185812324147442,0.10085016378156683,0.0,0.0418559738105445,0.006163296223951164,0.000556317420266938,0.00036733469895321413,0.0006122005241943348,0.010321993542371946,0.042152000404282915,0.0,0.15379786520355263,0.0,0.007788502145573846,0.0014618613648392387,0.0019297478877583108,0.0003637150873657673,0.004476518466118453,0.020649190956449657,0.04015424761821843,0.1375006807318748,0.0,0.1268620447865878,0.005932510461786883,4
0,1,000000000000001000000000100000000000,000000000000000000000010000000100100,31,3560,5,2.4957656182299996,5,0.005894642639263923,0.0012684657197595275,0.0048517299618916114,0.008901738947197632,0.03453529686544987,0.012203616431485808,0.06040899605324089,0.005818336458090782,0.007737149535719489,0.00014464055701828265,0.002042812018606843,0.01193275398720395,0.08452656000370684,0.07198210532591318,0.0,0.08625832476957794,0.08308035506456794,0.002622456019910715,0.0003013709583790701,0.0011884017951601532,0.013906063516896735,0.014368904873920785,0.0,0.2046119639354256,0.0,0.00899513746826163,0.0008820759917616623,0.0008380868373503343,0.002791137327068596,0.0035324063993378927,0.0,0.0824333147770049,0.13953879868781918,0.0,0.04070945672298964,0.0016929003500185539,23
1,0,000000000000000000000010000000100100,000000000000001000000000100000010000,34,13158,5,2.7008937537483084,6,0.0010143586571737984,0.0018163643974357874,0.010785270587750981,0.011600550498382982,0.09226378104564593,0.016775218934507813,0.010060901200751572,0.008451603742647926,0.002317637943670021,7.05387254181668e-05,0.0016445607000293836,0.0038292344851495602,0.12285286771274842,0.10690915278200408,0.0,0.042237615467688165,0.0030288873425424016,0.0010870327705523135,0.0005305998379046781,0.0013729227820093476,0.022188105136372167,0.07939536510570165,0.0,0.258114180834239,0.0,0.004861710325953791,0.0026419126241810083,0.0030043611675978268,0.0014043773581455105,0.017805726784898335,0.0,0.0,0.10249515778250619,0.0,0.06714547439457624,0.002294528871814931,23
0,1,000000000000001000000000100000010000,000000000000000000000010000000100110,15,2047,4,2.1101446181454726,7,0.0019310938849458645,0.00044444356814981424,0.0015856715843855877,0.009356538168223249,0.023369087305562253,0.005068129749280828,0.03403918896440684,0.002701280384693203,0.002574663828964644,0.00010414019950214528,0.0006835639401911509,0.006581576198777488,0.021056270343145757,0.023949869902173123,0.0,0.12122043449126398,0.09778806126824298,0.0032577881879278974,0.00028633490391876586,0.0012836677478972392,0.00623982620747183,0.012259351292147436,0.0,0.41466979647029795,0.0,0.020758149429355274,0.0024118979586533343,0.00021591585535637607,0.00139834242445357,0.0017119360098729536,0.0,0.0,0.1784014486485329,0.0,0.0,0.004651531082205492,23
1,0,000000000000000000000010000000100110,000000000000001100000000100000010000,13,9558,5,1.09847531082296,8,0.0007758609340277046,0.0004077663565510982,0.0024254515030504653,0.005596071867597904,0.017036683189157204,0.006733713316439699,0.014352771744370683,0.03054698739766946,0.0007688262462007742,1.3162956041261103e-05,0.0003267636749661038,0.001383373638216983,0.06475220137741344,0.3333789957423481,0.0,0.0,0.1641321479641605,0.009869482681254607,0.00019617124836408676,0.0006614432708908685,0.004369681018437487,0.03561295852093832,0.0,0.08673238148873423,0.0,0.0027283913998697113,0.005817590651011811,0.00071650138091491,0.0010994959769558266,0.0031043212861600706,0.0,0.0,0.20054985693373495,0.0,0.0,0.00591094623452178,13
0,1,000000000000001100000000100000010000,000000000000010000000010000000100110,23,1365,2,1.3564006592996902,9,0.0006362844477094059,0.00014539899385464795,0.0010259074310306246,0.0067451957414939746,0.08439436485685266,0.008603685891045236,0.012112230396448542,0.010114193587638792,0.0022507661636871437,6.40884027073818e-05,0.001741567132622382,0.004315797792430462,0.009091469547472029,0.0,0.0,0.0,0.29630554476553245,0.004022026807007399,4.3768219628373544e-05,0.0012470586862821803,0.0020034220189109808,0.016717243060492357,0.0,0.25758625108342365,0.0,0.02018860554290849,0.0013739952855873886,0.000749269805981547,0.00019674246983664726,0.0028761224674910017,0.0,0.0,0.24060259760098815,0.0,0.0,0.014846401800936418,16
1,0,000000000000010000000010000000100110,000000000000001100000001100000010000,7,8482,1,1.9252859143065515,10,0.0004943355882499286,0.0002702431911890258,0.0015614907983179526,0.0024827818660152767,0.019111998970454135,0.027279350594571986,0.015417998691605449,0.14583405485224768,0.00043848575216107145,0.00020863441671234412,0.0006655221654221849,0.0031980309803071832,0.031336029049390424,0.0,0.0,0.0,0.03285479395853241,0.006230719227028167,6.393261774966401e-05,0.0009418767981464214,0.0035087311137865416,0.023841224012057963,0.0,0.0,0.0,0.03492021320590928,0.004347863482289761,0.0009210104574917914,0.0015871372994895917,0.0037175468670584237,0.0,0.0,0.6292959841934561,0.0,0.0,0.009470009850359196,32
0,1,000000000000001100000001100000010000,000000010000010000000010000000100110,10,16508,4,8.772079042184643,11,0.00017917671841251813,0.0002655730972119436,0.0004419732512056215,0.0033000080564462467,0.03664905518853125,0.01564887963930694,0.03220476533528299,0.0,0.0006175321082066164,2.045331109141494e-05,0.0001550009918265333,0.0012704607343893642,0.0029972088413570447,0.0,0.0,0.0,0.4020907139852381,0.02890888909190225,8.613794685378558e-05,0.0006388688726930699,0.002417364953843779,0.007830180008529277,0.0,0.0,0.0,0.3785606533044163,0.007198208945290884,7.091654956840711e-05,0.000514779292383506,0.0005389388614780779,0.0,0.0,0.0754822719176994,0.0,0.0,0.0019119889968347052,16
1,0,000000010000010000000010000000100110,000000000010001100000001100000010000,20,16552,4,4.905359389343646,12,0.0033767896291813063,0.001257782685214537,0.0016193779716953858,0.007853864380012059,0.04941115297923849,0.13789353095507437,0.11959626531607351,0.0,0.0023589038163842465,9.417435918235919e-05,0.0,0.012075087079408239,0.05335886828064067,0.0,0.0,0.0,0.1077391460648154,0.019526007453078423,0.00019739022512235146,0.0011027043925262527,0.007406780686475448,0.037032025195945846,0.0,0.0,0.0,0.049908053099472445,0.0219653570713431,0.0011762008758632312,0.009919834162498666,0.016330936890025988,0.0,0.0,0.32032133970219445,0.0,0.0,0.018478426728533084,32
0,1,000000000010001100000001100000010000,000000010000010000001010000000100110,32,26555,3,1.864792284093533,13,0.0007076459914530723,0.0011088687094944621,0.006110685101691854,0.003558326877742341,0.09602047041718349,0.03264749660646271,0.03177853152115415,0.0,0.0006725141878241634,0.0005984318741262136,0.0,0.008179768689022045,0.0063679781949107905,0.0,0.0,0.0,0.29371332227138663,0.02175956253334176,0.0001498974310665024,0.008355196715417425,0.0,0.052247196114091315,0.0,0.0,0.0,0.26077668814506666,0.003230584725147274,0.0004743362304157265,0.0029557409775127596,0.002676175029630667,0.0,0.0,0.15492838763335126,0.0,0.0,0.010982194022506796,16
